id_individu,cluster_kmeans,cluster_cah,target,Dim.1,Dim.2,Dim.3
355,3,1,Dropout,-1.2433416255787786,2.0684830286833606,-0.6510882526626519
356,1,2,Graduate,0.915416944815151,-1.60868055784012,-0.3159453098885694
357,1,2,Graduate,1.218783015836948,1.0908129650218221,0.7776998267811969
358,3,1,Dropout,-4.149063521273786,1.1043238207322366,1.305609173592455
359,3,1,Enrolled,-2.896426390141653,0.9768976750134509,0.12891434489033154
360,3,2,Dropout,-3.622759054719643,-0.22725179358245154,6.806590960401421
361,1,2,Graduate,0.6473706722609404,-1.2894264015731156,-0.14211098477858936
362,1,2,Dropout,0.10877598111706228,0.515573589157508,0.36911132640995625
363,1,2,Enrolled,-0.3237083017213848,0.04134538320345179,-2.4437056377053756
364,2,3,Graduate,4.5387364494394165,0.06309125123825589,1.0148262261591383
365,1,2,Enrolled,0.9006171611773995,-1.202713978984911,-0.07247757379565196
366,1,2,Graduate,1.7385270124519026,-1.3162004513513046,-1.309922346824178
367,1,2,Graduate,1.140792886981288,-1.7146679896718138,-0.3363298310512386
368,1,2,Enrolled,-0.7850662015035749,-0.7561616956873184,0.25272354381324824
369,1,2,Graduate,1.3667238942457172,-1.440131340362538,-1.4276657463362148
370,1,2,Dropout,1.636412073389468,-1.1050148351859723,-0.30687122176429316
371,2,2,Graduate,2.4270309204349463,1.9097714388655256,3.4365482355363275
372,1,2,Enrolled,0.07509777140786617,0.4356505884769256,1.6895283952905746
373,1,2,Graduate,0.7986680311495643,-2.000698978263283,1.9597205786673997
374,1,2,Graduate,0.03941228925504641,0.8727763356054299,1.72816114619486
375,3,1,Dropout,-3.9937676861880496,1.6075509013477243,0.749257606503569
376,2,3,Enrolled,3.5343502911143556,4.749099676471331,0.8686213989298524
377,3,1,Dropout,-4.085197075441825,1.0142415977749943,-0.555182444691929
378,1,2,Graduate,1.9567074117994592,-2.2586477427132863,0.7947480602985583
379,1,2,Enrolled,0.8164241286182726,-0.7633239857295985,-1.255533186813584
380,1,2,Enrolled,1.296453098222801,-0.2813824909702972,1.2424144439357623
381,1,2,Dropout,1.4960096060609942,1.108406814809185,0.8015587490762474
382,1,2,Enrolled,1.4678380078244642,-0.7095048377091706,0.5130078822108057
383,1,2,Enrolled,0.2510726460171656,0.13917787788819297,-0.35096169935105564
384,1,2,Graduate,0.6213485060119591,-1.2158999615229344,-0.5944023994483011
385,2,3,Graduate,4.3099562416841675,1.1174895702992544,1.5105897246915259
386,1,2,Graduate,0.3847228472493322,-0.5315555300472987,-0.1295906130711906
387,1,2,Graduate,0.651637396340098,-1.06945000178335,1.0725484068023456
388,2,3,Graduate,4.760554778999789,3.2219598310877675,2.2864371204157647
389,1,2,Enrolled,0.5646291612218864,-0.8709984065935971,-0.499223111640409
390,1,2,Graduate,0.7709588769991095,-1.082414139249233,4.28903756774393
391,1,2,Enrolled,0.8445368066354377,-0.2653106981184576,1.1917010280433111
392,1,2,Enrolled,1.2342073971564156,-0.1802840819736641,0.8121883099640352
393,1,2,Dropout,-0.15917636841639696,0.0926122427477579,-0.1388167736995205
394,1,2,Dropout,-1.2351405312999755,0.5588677350501603,-0.9743898312845554
395,1,2,Graduate,0.786713669336521,-1.6306148454346767,2.6067820831708883
396,1,2,Graduate,2.1702285842750304,-1.3413358712268453,-0.1940543771681462
397,2,3,Graduate,4.098384966938203,0.2319543667302222,-1.5381931325520473
398,1,2,Graduate,0.8894384053796348,-1.4953964705868377,2.14019632929225
399,1,2,Dropout,0.0426693478315801,-0.45966212587395683,-1.25230249827236
400,3,2,Dropout,-1.5169661125352998,1.1366270487067707,-4.127188056638605
401,1,2,Enrolled,0.31341152936775657,-0.954806203581508,-0.332490074436245
402,1,2,Enrolled,0.2777529098477531,-0.3801056187619411,-0.7668176084528897
403,1,2,Enrolled,0.2255021447907749,-0.7938998470860668,-1.9572268891617344
404,1,2,Enrolled,0.11912831116202816,-0.6860633352162401,-0.04073946793056644
405,1,2,Graduate,1.815241240131446,-1.2468871585670482,0.14514150827348593
406,3,1,Graduate,-5.536468087267623,-2.0076008916875043,0.048460767440152305
407,2,3,Graduate,5.533613333248236,1.298939897913656,-0.20034290075551045
408,1,2,Graduate,0.2172360006162486,0.4729880386825113,3.3184382077124224
409,1,2,Graduate,0.6757773362199948,-1.0144928330262966,0.3719802983694352
410,3,1,Dropout,-3.3152378659146886,0.3728055175935417,0.06099791022923698
411,1,2,Graduate,1.938409116886028,-1.683497718488789,-0.5834672023450982
412,1,2,Graduate,1.453459290663143,0.929210513046735,0.96003577145805985
413,1,2,Graduate,1.4698254348020305,-0.8208084763349558,-0.8743553456031373
414,1,2,Graduate,0.15023792934248933,0.43893254352387895,3.3176840240718892
415,1,2,Graduate,0.6510668332716477,-1.684654655448421,-0.48720747991978514
416,1,2,Graduate,-0.019910141365265588,-1.318060067709269,0.5236132441163017
417,1,2,Graduate,1.3426308828152382,-0.8397978106572932,-0.7484022141089886
418,1,2,Dropout,0.09170090245780209,-0.4209671136182707,-1.5370541551123365
419,1,2,Graduate,0.8342479922382048,-1.719934074611078,-0.44106837631965473
420,3,1,Dropout,-3.2777804587880044,-0.22160972001024182,0.2326449011559831
421,1,2,Graduate,1.6861697174859278,-1.1111215966419388,0.08646534892216226
422,1,2,Graduate,0.6237411471502246,0.31222780995019794,2.089286379392255
423,3,1,Dropout,-3.680161682477111,-0.36969391577498306,1.742143091917442
424,1,2,Graduate,1.8757392033334377,-1.1669347914915953,0.0818244503504673
425,1,2,Graduate,1.5768512408557829,-0.8189143486594171,-1.5395797596698395
426,1,2,Graduate,0.9888221848248671,-0.9840425862086606,1.5041505205645558
427,1,2,Graduate,0.8522967184813607,-1.1336061345910784,-0.8090938240368027
428,1,2,Enrolled,-0.45603813446908786,-0.5267190281178222,-1.767331004634455
429,3,1,Dropout,-2.267599634974818,2.4256267708919728,-3.0536813749698557
430,1,2,Graduate,0.5044285561239823,-0.20316004630526013,-0.9041921834850892
431,1,2,Graduate,1.6002269237887226,-1.4603303039516202,-0.7630347312967803
432,1,2,Graduate,0.680413308604899,0.40363662006107476,0.23762928271669953
433,1,2,Graduate,-0.11436379583049382,-1.9397277688853811,-1.1796635437274459
434,3,1,Dropout,-2.116142176701686,1.1233030465942528,-1.263132980336206
435,1,2,Graduate,0.6170884431181192,-1.5042100079443887,-0.16260868343589205
436,1,2,Graduate,1.8450832464611924,-1.7915798367672755,0.024502869490806215
437,1,2,Enrolled,0.2656191552618285,-0.755359261500963,-0.7656339077538252
438,1,2,Graduate,0.8205896333737852,-1.3751835404801267,-0.3796789276569565
439,3,1,Dropout,-3.718708207020643,-0.9261660902816982,-0.2613805957255526
440,1,2,Graduate,0.38915928687485885,1.1255715878893837,0.5209959221488041
441,3,1,Enrolled,-3.067638112452245,-1.1212426653753123,-0.4341331132369339
442,1,2,Enrolled,-0.6196252970826457,-0.2725429546932733,-1.0624309224693953
443,1,2,Graduate,1.6468822720842589,-0.9092047228513682,-0.11913012021367489
444,1,2,Graduate,1.6741247888169115,-1.4197342906865467,-1.0126964774565703
445,1,2,Graduate,-0.863873611073076,-0.7563550669455162,-0.7095555506389591
446,1,2,Graduate,0.6127124885407654,-1.8874116654955952,-0.9873126262430489
447,1,2,Graduate,1.962658353907773,-1.1830775871792667,-0.08301599111164129
448,1,2,Dropout,1.6358701025909999,-1.2991809257716334,-0.017347880519633006
449,1,2,Graduate,0.5881530476122455,-0.9807441705415999,-1.1293937187944905
450,1,2,Enrolled,0.632091608045854,-1.3833925511650296,-1.4144154124557542
451,1,2,Graduate,1.7379269262378756,-0.828955874112512,-1.0581332608419993
452,1,2,Graduate,1.7732525880775438,-1.5884177576019327,-0.5981471191756641
453,1,2,Graduate,1.696183348690875,-1.1604664317105773,-0.6404518307720168
454,1,2,Graduate,0.169450749668684,-0.09842550793405441,-0.4019753258982534
455,1,2,Enrolled,-0.37718460357639805,-1.4283187487293283,-0.25045241649173866
456,1,2,Graduate,0.42368374435746814,2.5957988316739424,0.5476609880736818
457,3,1,Dropout,-2.810973810740146,2.0838670666271297,0.9199767197026318
458,1,2,Dropout,0.4724316284694352,-0.4425031308215719,0.2452705636000614
459,2,3,Graduate,5.267800149737505,0.9724761682602535,0.7336295494036438
460,1,2,Graduate,0.7346159957017616,-1.186695528978942,-0.55681144271413
461,1,2,Graduate,0.07809650922633886,-2.366144772363276,1.8832067200235976
462,2,3,Graduate,4.15828254462413,-0.2831935464585812,-0.2041677380871359
463,1,2,Graduate,0.23221798212150882,-0.43794630341024277,0.3764347914528298
464,1,2,Graduate,-0.6027114176321974,0.5808178773307724,1.1144314150708234
465,1,2,Enrolled,0.447446524265977,-0.2726154012139247,0.6101719247830327
466,2,2,Dropout,2.3974675855954914,1.5818017402179803,1.2892093926503594
467,1,2,Enrolled,1.304766255101187,-1.1057235779295091,-0.21456383823158698
468,2,3,Graduate,6.837220602413169,0.9591625140990753,-0.28628986930485506
469,1,2,Graduate,2.2553539395209024,-1.200043856634083,-0.17234064794977325
470,1,2,Graduate,0.6439633411216272,-0.9733805400107381,-1.8176297039116336
471,1,2,Graduate,1.7918076132866487,-1.6207449907031528,-0.0671587669244787
472,1,2,Graduate,0.47626161608424794,-1.1989428779055773,-0.2116336563039182
473,1,2,Dropout,0.7657787004557608,-0.28590429455068345,0.5327796115591653
474,1,2,Graduate,1.005597362729016,-1.3571524962700536,0.2961114699747256
475,3,1,Dropout,-3.5769476327932166,2.7773816063126757,-1.7531685639783432
476,1,2,Graduate,-0.3515812527733929,-1.0899716438224794,-1.1018633140666454
477,3,1,Dropout,-2.9205797727578826,-1.154403620404789,-1.1744232717623215
478,3,1,Dropout,-3.298487821868487,1.2053414762403847,1.7824158193429807
479,1,2,Graduate,1.4743582748033177,-0.29951600491534736,-1.5544328685560962
480,1,2,Enrolled,0.44383224919964076,-1.5010295391240507,-0.9585420634455518
481,1,2,Graduate,1.5220007924375574,-0.40415462598502844,0.07378962618935127
482,1,2,Graduate,1.9038415703894904,-1.7593631242689005,-0.2154182933482355
483,3,1,Dropout,-3.2824309419464184,-0.10002057688068,0.12975524062406543
484,1,2,Enrolled,0.6198064925423238,-0.3231437999885566,1.9288221140861102
485,1,2,Graduate,1.5562563780492464,-0.7364204159800726,-2.717945005883275
486,1,2,Graduate,0.48279248689138027,-1.2837727514176132,-0.04041727236241424
487,1,2,Dropout,0.2599959980656279,-0.6822694400325052,-1.5209121436398572
488,1,2,Dropout,0.9227938223562155,0.7713749131238823,0.21538757775537468
489,1,2,Graduate,1.9159405688346476,-1.7455527890327494,-0.43662318360929564
490,1,2,Graduate,1.4662586943909899,-1.3721672317687033,-1.0419512546593876
491,1,2,Graduate,0.6297494295164904,0.13121342541383693,-0.8853918329776632
492,1,2,Graduate,0.5903671021500393,-0.7948467966953061,-0.2022896195071979
493,1,2,Graduate,0.8078976416702022,-1.1072209976053826,-0.4061652293405866
494,1,2,Enrolled,0.8083185138817542,0.7247484622669734,-2.73368158554568
495,1,2,Enrolled,1.191490646582001,-0.9381535474848594,-1.6248275067447648
496,3,2,Dropout,-1.9313949894732811,2.0786903736823286,1.0584884236234373
497,3,1,Dropout,-2.261376888386729,2.304084240260357,-0.9319859507543027
498,1,2,Graduate,0.6303222215751879,-0.8826664296054485,-0.8231198834118915
499,1,2,Graduate,0.21281965476271236,-0.6747926063233372,-0.44895915864490127
500,1,2,Graduate,1.777829561476204,-0.487456925415037,0.10483046902113387
501,1,2,Enrolled,0.20966469640049942,-0.25155166392462147,-1.3499018294358722
502,1,2,Graduate,0.44123909528514366,-1.444699427593477,-0.46159981489989715
503,1,2,Enrolled,0.18623677789659293,0.8438740296316734,-0.5507136960317086
504,3,1,Dropout,-2.134187990119491,3.7487386425964746,-0.6689264151411496
505,1,2,Graduate,2.1764018439565165,-1.1431144692904645,-0.41657893432468174
506,1,2,Enrolled,0.9491677796758752,1.637022084370896,1.0375794551256163
507,1,2,Enrolled,1.5925127700651076,0.5873028404288511,0.6267185093531503
508,1,2,Graduate,0.4432987302997606,-1.646886345366567,0.1070774520425993
509,1,2,Dropout,0.3255379564742659,-0.49654586288264235,0.7902237685955691
510,3,1,Dropout,-3.358953777266111,0.07249544684270996,-1.2750624655875067
511,1,2,Enrolled,-1.205779502337079,-0.2786591570516133,-1.3881266677594315
512,3,1,Dropout,-3.387450740631325,2.9705300491173063,-0.5836687232172718
513,1,2,Graduate,-0.518127496652134,-0.19273033332810768,-0.37577413261762593
514,3,1,Dropout,-4.4179646361743234,2.9061484280515706,-0.08266777952471456
515,3,1,Dropout,-4.180997914767411,3.232671674076281,1.2467394370351927
516,3,1,Dropout,-4.349434383982054,2.205117323344991,0.5879664313599996
517,1,2,Graduate,0.8828208122463908,1.3600767777375764,1.2380446997102792
518,1,2,Dropout,0.31979277959884345,-0.7151273549587297,-0.3625613082765252
519,3,2,Dropout,-0.831587731782354,3.9609377434502857,0.7706763000553982
520,1,2,Dropout,0.3733437864582941,-0.22252931439741322,-1.581599924785245
521,1,2,Graduate,1.676851898577498,-1.5670875686083907,-0.4676593869246394
522,1,2,Graduate,0.011004098166645724,0.2422893991031664,-1.2060843367904124
523,1,2,Graduate,0.2574820544939049,-0.6416137817623759,0.575539293052628
524,1,2,Graduate,0.19009165582528156,-2.091627942468503,0.3600676691110174
525,1,2,Dropout,-0.62735622204508,-1.3894298290180283,3.354335379763961
526,3,2,Dropout,-0.8997913807814502,1.8657464012980038,-0.45073542706510306
527,3,2,Enrolled,-1.3659169797321307,0.9520386689313589,-0.8935101673370454
528,3,1,Graduate,-5.771201855076476,-1.2504081921063588,-0.13968141052672078
529,3,1,Dropout,-3.7676798746701774,2.7808864748588835,-1.4520153966406613
530,1,2,Dropout,0.25741681936268124,-0.37945276322221,0.7742690944636724
531,1,2,Enrolled,-0.176537878995685,-0.3215822134376244,-0.7245050039987088
532,3,1,Dropout,-3.9396291334643725,-0.31932190519948767,-0.4805979069545894
533,1,2,Graduate,1.2213111342906027,-0.7527699950305138,0.13989489709966427
534,3,1,Dropout,-2.2851034612308907,8.324439082141678,-5.206498479738599
535,3,1,Graduate,-5.702261526978701,-0.8775824359003057,3.122452565752231
536,1,2,Graduate,-0.07509256383056681,0.46008883890212704,0.13577229921819392
537,3,2,Dropout,-2.4148759711022105,-0.5446339728250651,1.3618721734137094
538,1,2,Graduate,-0.11530762659036936,-0.04902622192589875,-0.3148242086033681
539,1,2,Graduate,0.3553060647291555,-1.019335790862732,1.8015408409749856
540,1,2,Dropout,0.02596364656605508,-0.7363834347445304,-0.661681684130918
541,1,2,Graduate,1.7319122664927304,0.03886694831072337,1.5532284662190983
542,1,2,Enrolled,-0.5858901469981075,0.1816674491322651,-0.7827639616410841
543,1,2,Graduate,0.85790049556467185,-0.9563223692728212,2.8460936108937442
544,1,2,Graduate,1.8641313841156435,-1.4034201477175563,1.6353712439759283
545,1,2,Enrolled,-0.0637599856040346,-1.611635774657421,-0.8259948862983264
546,1,2,Enrolled,-0.8637024925261287,-0.14731247596853958,0.0033238285117019547
547,1,2,Enrolled,-0.4344199025649733,0.3372181143246345,2.0387744157291223
548,1,2,Enrolled,0.11885345416042876,0.5472253296910202,0.669746265947342
549,1,2,Enrolled,1.7027797448855622,0.48878329908152246,0.49042441156370153
550,1,2,Graduate,-0.17104623684200948,-0.7744226385612878,-0.9955699568253281
551,1,2,Dropout,-0.24421839654907293,-0.4151586306870122,-0.9041238689625462
552,1,2,Dropout,-0.4864712886299122,2.412636950292864,-0.3548947350545662
553,1,2,Dropout,1.8101861742463907,1.7069421288042905,-0.9864363269602076
554,3,1,Dropout,-1.5680518761795605,0.2674491689633141,-1.5056186910873264
555,3,1,Dropout,-2.879272234671478,1.2504934280955806,-1.397626299688918
556,2,3,Dropout,4.017188271351165,1.2961983359648608,2.9004067042147557
557,1,2,Enrolled,-0.5284147227542938,-0.524144690312171,-0.8623655046800528
558,3,1,Graduate,-5.706084791885948,-2.046565425008034,1.412339644852033
559,1,2,Enrolled,-0.011361433479504935,0.7527697358303058,0.7708966511715233
560,1,2,Graduate,1.539004539622201,-0.17264212960039607,-0.898543425702505
561,2,3,Graduate,5.318363693311974,1.6634155388355543,1.5281220638169504
562,1,2,Enrolled,-0.16627221294130323,0.40239117644043415,-0.8064097535386525
563,1,2,Dropout,-0.9533507087560052,1.0860365654945845,1.7208636454384847
564,1,2,Graduate,0.3743420999146209,-1.0569867111142301,-0.18952674637894834
565,1,2,Graduate,0.6456892872914207,-0.16866340912007174,-1.679010290496754
566,1,2,Graduate,0.4739513491754671,-0.024838740970502333,0.21512024121288786
567,3,1,Dropout,-4.407384114638107,1.6483533189065225,0.25324758333511
568,1,2,Dropout,-0.4826624601132932,0.5362048362427788,-2.0569602962201152
569,1,2,Graduate,-0.17146695639751744,-0.2511827664363575,-0.4951773400914499
570,1,2,Graduate,0.6363177902371063,0.7574419104611962,-0.45567088895263547
571,1,2,Graduate,0.31199331274794767,0.6553708810537227,0.6127783225013247
572,3,1,Dropout,-2.310680468418267,-0.1933514075597789,-0.6050205466570383
573,1,2,Dropout,-0.516830429749927,-0.07327659122875727,-2.085275907141958
574,1,2,Enrolled,-0.09169696918663806,0.3029032417320189,-0.739941160345553
575,3,1,Graduate,-5.812157565636575,-0.5954684963042034,-1.0222166760128797
576,3,1,Dropout,-3.5843012296346615,4.632773184379657,-2.74836246003394
577,1,2,Graduate,1.482904964996935,-0.427473841370395,1.2583163541615463
578,1,2,Enrolled,-0.2878431642509336,-1.2310002260313437,2.91470510091161
579,1,2,Graduate,0.2592396669177409,-0.6380450813187996,-0.021313961350748926
580,1,2,Graduate,0.3962112115767738,-1.4487753370992398,0.14359345324955966
581,3,1,Dropout,-2.947193308067231,1.3911693843651487,0.12724086248314853
582,1,2,Graduate,1.4751175100426661,-1.1937924482019313,0.08432314293825455
583,1,2,Enrolled,0.7187133514495327,-1.5561629786820463,0.04207476021222858
584,1,2,Graduate,0.06738066206514198,-1.4043898729843887,0.2629810183588825
585,1,2,Graduate,0.20911827124501367,0.03830449028535567,-2.0391574288549483
586,1,2,Graduate,0.10774673925124718,-2.043183821688685,0.7724159609037516
587,1,2,Graduate,-0.34642809927854484,-0.7014478057712755,-0.37112431389086215
588,1,2,Graduate,0.5644879492123134,-1.7755334114128114,-1.1708952339967704
589,1,2,Graduate,0.9357929379071857,-0.4126484275389573,-1.158248638535648
590,1,2,Graduate,1.5889379808855362,-0.3206758832281671,-0.4063461311825981
591,1,2,Graduate,0.9455969288606789,-1.1808728108488715,-1.1422824616103355
592,1,2,Enrolled,1.0182922201191869,-0.03338016032390205,-0.10751955280712
593,1,2,Graduate,0.8180447905498415,-0.5942060725596132,-0.27742447957631927
594,1,2,Enrolled,0.5415818244260633,-1.3718042590301638,0.6766712052520193
595,1,2,Enrolled,0.4447245178465961,0.24602310862759114,-0.8739655512102772
596,2,3,Dropout,5.247678242438169,3.6001336177320913,1.7414357245343874
597,1,2,Dropout,0.1809619050285803,0.4129972737238075,-0.8759449280099282
598,1,2,Dropout,0.3488963311222585,1.4245713332511996,1.260149404332231
599,1,2,Graduate,0.6279507003108927,-1.269717337825486,0.6340703473069512
